Title,Ratings,Original_Price,Manufacturing_Date,Expiry_Date,total_days,Demand,Demand_rank,days_remaining,Discount_Percentage,discount,ProductName_encoded
bb RoyalJeera,4.1,240.0,2024-03-26,2024-04-25,30,Medium,1.0,0,10.07,0.0,694
bb PopularAjwain,4.0,278.0,2023-10-08,2023-11-07,30,Medium,1.0,0,11.85,0.0,641
bb RoyalAnanas,4.0,200.0,2023-12-19,2024-01-18,30,Medium,1.0,0,10.49,0.0,666
Mai RasoiPizza,3.5,60.0,2024-04-12,2024-05-12,30,Low,0.0,0,14.56,0.0,329
bb RoyalOrganic,4.0,120.0,2025-02-01,2025-03-03,30,Medium,1.0,33,10.2,0.0,713
bb RoyalCoriander,4.0,213.0,2023-12-05,2024-01-04,30,Medium,1.0,0,11.97,0.0,683
CatchRaita Masala,4.2,90.0,2022-08-23,2022-09-22,30,Medium,1.0,0,10.74,0.0,117
CatchSambhar Masala4.11206,4.1,70.0,2023-06-11,2023-07-11,30,Medium,1.0,0,11.9,0.0,120
CatchChatpata Chat,4.1,65.0,2024-11-12,2024-12-12,30,Medium,1.0,0,11.47,0.0,106
ZoffChicken Masala,4.1,105.0,2024-05-31,2024-06-30,30,Medium,1.0,0,10.75,0.0,630
ZoffChaat Masala,3.8,105.0,2024-08-26,2024-09-25,30,Low,0.0,0,12.13,0.0,629
ZoffChole Masala,3.8,105.0,2023-04-07,2023-05-07,30,Low,0.0,0,13.51,0.0,631
ZoffMeat Masala,3.8,105.0,2023-11-28,2023-12-28,30,Low,0.0,0,13.91,0.0,636
Tata SampannGaram,4.1,85.0,2023-07-27,2023-08-26,30,Medium,1.0,0,10.2,0.0,565
bb PopularFenugreek/Methi44099,4.0,620.0,2022-07-31,2022-08-30,30,Medium,1.0,0,11.24,0.0,648
bb PopularCumin/Jeera/Jeerige,4.1,440.0,2023-12-13,2024-01-12,30,Medium,1.0,0,10.53,0.0,646
ZoffFenugreek Seeds4.1233,4.1,26.0,2023-08-20,2023-09-19,30,Medium,1.0,0,11.19,0.0,632
AashirvaadKashmiri Mirch,4.1,140.0,2024-01-04,2024-02-03,30,Medium,1.0,0,10.63,0.0,17
bb RoyalPaneer,4.1,80.0,2023-09-22,2023-10-22,30,Medium,1.0,0,11.7,0.0,714
bb RoyalMagic,3.5,80.0,2024-09-06,2024-10-06,30,Low,0.0,0,14.31,0.0,704
CatchJeera Powder4.17638,4.1,180.0,2022-12-14,2023-01-13,30,Medium,1.0,0,11.61,0.0,112
AachiMasala -,4.2,34.0,2025-01-20,2025-02-19,30,Medium,1.0,21,10.83,1.1,9
ZoffIndian Bay,4.2,30.0,2024-04-24,2024-05-24,30,Medium,1.0,0,10.03,0.0,634
bb RoyalJeera,4.1,240.0,2023-09-06,2023-10-06,30,Medium,1.0,0,10.85,0.0,694
bb PopularAjwain,4.0,278.0,2022-09-19,2022-10-19,30,Medium,1.0,0,11.31,0.0,641
Mai RasoiPizza,3.5,60.0,2025-03-14,2025-04-13,30,Low,0.0,74,14.14,0.0,329
bb RoyalOrganic,4.0,120.0,2023-05-24,2023-06-23,30,Medium,1.0,0,11.09,0.0,713
bb RoyalCoriander,4.0,213.0,2023-11-06,2023-12-06,30,Medium,1.0,0,10.37,0.0,683
CatchRaita Masala,4.2,90.0,2024-08-02,2024-09-01,30,Medium,1.0,0,10.1,0.0,117
CatchSambhar Masala4.11206,4.1,70.0,2023-07-03,2023-08-02,30,Medium,1.0,0,10.78,0.0,120
MTRHing Powder4.13255,4.1,90.0,2024-03-28,2024-04-27,30,Medium,1.0,0,11.32,0.0,306
CatchChatpata Chat,4.1,65.0,2022-11-27,2022-12-27,30,Medium,1.0,0,11.6,0.0,106
ZoffChicken Masala,4.1,105.0,2024-07-16,2024-08-15,30,Medium,1.0,0,10.53,0.0,630
ZoffChaat Masala,3.8,105.0,2023-08-25,2023-09-24,30,Low,0.0,0,13.52,0.0,629
ZoffChole Masala,3.8,105.0,2023-05-09,2023-06-08,30,Low,0.0,0,14.43,0.0,631
ZoffMeat Masala,3.8,105.0,2024-09-20,2024-10-20,30,Low,0.0,0,12.46,0.0,636
bb PopularMustard/Sasive/Rai,4.0,116.0,2024-03-20,2024-04-19,30,Medium,1.0,0,11.13,0.0,655
TASTYGRAMTandoori Barbeque,4.9,90.0,2023-09-21,2023-10-21,30,High,,0,8.0,0.0,534
TASTYGRAMShahi Paneer,5.0,75.0,2024-07-29,2024-08-28,30,High,,0,8.0,0.0,533
StoriesHariyali Masala,5.0,59.0,2023-11-25,2023-12-25,30,High,,0,8.0,0.0,513
bb RoyalOrganic,4.1,488.0,2023-11-15,2023-12-15,30,Medium,1.0,0,10.92,0.0,713
TASTYGRAMVeg Biryani,4.9,140.0,2023-12-17,2024-01-16,30,High,,0,8.0,0.0,535
bb RoyalMace/Javitri4.12511,4.1,100.0,2022-12-20,2023-01-19,30,Medium,1.0,0,10.0,0.0,703
Mai RasoiGARAM,4.3,31.0,2023-08-30,2023-09-29,30,Medium,1.0,0,11.01,0.0,322
KeyaPasta Masala4.285,4.2,60.0,2023-01-04,2023-02-03,30,Medium,1.0,0,10.26,0.0,275
CatchItalian Seasoning,4.1,149.0,2024-04-15,2024-05-15,30,Medium,1.0,0,10.71,0.0,111
TASTYGRAMTandoori Barbeque,4.9,90.0,2022-08-25,2022-09-24,30,High,,0,8.0,0.0,534
TASTYGRAMShahi Paneer,5.0,75.0,2024-12-27,2025-01-26,30,High,,0,8.0,0.0,533
StoriesHariyali Masala,5.0,59.0,2024-09-29,2024-10-29,30,High,,0,8.0,0.0,513
TASTYGRAMVeg Biryani,4.9,140.0,2023-05-18,2023-06-17,30,High,,0,8.0,0.0,535
Mai RasoiGARAM,4.3,31.0,2022-08-20,2022-09-19,30,Medium,1.0,0,10.81,0.0,322
KeyaPasta Masala4.285,4.2,60.0,2023-01-20,2023-02-19,30,Medium,1.0,0,11.96,0.0,275
Tata SampannTurmeric/Haldi,4.2,175.0,2024-10-25,2024-11-24,30,Medium,1.0,0,10.03,0.0,578
CatchItalian Seasoning,4.1,149.0,2023-03-12,2023-04-11,30,Medium,1.0,0,10.82,0.0,111
EasternBiryani Masala,4.1,176.0,2023-04-15,2023-05-15,30,Medium,1.0,0,10.02,0.0,171
DayplusGaram Masala,3.6,140.0,2025-03-10,2025-04-09,30,Low,0.0,70,13.0,0.0,157
Jalandra's Taste,3.8,159.0,2022-11-21,2022-12-21,30,Low,0.0,0,12.88,0.0,260
TASTYGRAMBombay Biryani,3.0,135.0,2024-02-14,2024-03-15,30,Low,0.0,0,12.33,0.0,530
bb RoyalTurmeric,4.1,285.0,2022-09-22,2022-10-22,30,Medium,1.0,0,11.81,0.0,738
CatchRajma Masala,4.1,78.0,2023-04-05,2023-05-05,30,Medium,1.0,0,10.17,0.0,118
DayplusGaram Masala,3.6,140.0,2023-01-22,2023-02-21,30,Low,0.0,0,13.43,0.0,157
Jalandra's Taste,3.8,159.0,2024-06-21,2024-07-21,30,Low,0.0,0,14.25,0.0,260
TASTYGRAMBombay Biryani,3.0,135.0,2025-03-10,2025-04-09,30,Low,0.0,70,13.26,0.0,530
bb RoyalSambar,3.8,40.0,2022-08-24,2022-09-23,30,Low,0.0,0,13.31,0.0,728
MTRMasala -,4.1,280.0,2024-03-02,2024-04-01,30,Medium,1.0,0,11.08,0.0,307
CatchSabzi Masala4.11391,4.1,130.0,2024-10-30,2024-11-29,30,Medium,1.0,0,11.1,0.0,119
Tata SampannChilli/Lal,4.2,315.0,2022-08-07,2022-09-06,30,Medium,1.0,0,10.93,0.0,559
CatchKasuri Methi4.22586,4.2,112.0,2023-06-26,2023-07-26,30,Medium,1.0,0,11.98,0.0,114
bb RoyalPav,4.0,80.0,2023-10-08,2023-11-07,30,Medium,1.0,0,11.68,0.0,716
MTRMasala -,4.2,100.0,2025-03-29,2025-04-28,30,Medium,1.0,89,10.54,0.0,307
Bharat MasalaTurmeric,4.0,43.0,2024-04-18,2024-05-18,30,Medium,1.0,0,11.97,0.0,68
bb PopularCardamom,3.9,295.0,2023-10-16,2023-11-15,30,Medium,1.0,0,11.69,0.0,643
"KeyaMixed Herb,",4.4,109.0,2024-12-02,2025-01-01,30,Medium,1.0,0,10.7,0.0,274
Tata SampannChicken,4.2,97.0,2025-03-07,2025-04-06,30,Medium,1.0,67,11.4,0.0,558
CatchChana Masala,4.2,80.0,2024-09-04,2024-10-04,30,Medium,1.0,0,11.99,0.0,105
CatchShahi Paneer,4.1,200.0,2024-02-22,2024-03-23,30,Medium,1.0,0,10.05,0.0,121
HappyChefNoodle Masala,4.0,109.0,2024-07-23,2024-08-22,30,Medium,1.0,0,10.53,0.0,227
On1ySalad Seasoning,4.5,278.0,2023-08-30,2023-09-29,30,Medium,1.0,0,11.98,0.0,402
bb PopularFennel/Saunf/Sompu,3.9,88.0,2022-09-28,2022-10-28,30,Medium,1.0,0,11.94,0.0,647
ZoffSabji Masala,4.1,105.0,2024-07-21,2024-08-20,30,Medium,1.0,0,10.1,0.0,637
CatchGaram Masala4.11980,4.1,180.0,2024-01-31,2024-03-01,30,Medium,1.0,0,10.73,0.0,110
ZoffKasoori Methi,4.0,40.0,2023-05-01,2023-05-31,30,Medium,1.0,0,10.64,0.0,635
CatchChicken Masala4.11520,4.1,164.0,2023-06-06,2023-07-06,30,Medium,1.0,0,11.6,0.0,108
Organic TattvaOrganic,4.3,115.0,2024-07-11,2024-08-10,30,Medium,1.0,0,11.09,0.0,412
MTRWow Magic,4.0,60.0,2024-03-26,2024-04-25,30,Medium,1.0,0,11.3,0.0,312
On1yOregano Herb,4.5,198.0,2022-12-26,2023-01-25,30,Medium,1.0,0,10.34,0.0,400
CatchMeat Masala4.1915,4.1,150.0,2023-12-08,2024-01-07,30,Medium,1.0,0,11.08,0.0,115
On1yAll-Purpose Seasoning,3.9,139.0,2023-10-09,2023-11-08,30,Medium,1.0,0,11.76,0.0,399
KeyaTacos Nachos,5.0,119.0,2024-03-02,2024-04-01,30,High,,0,8.0,0.0,277
AashirvaadSabji Masala4.227,4.2,90.0,2024-04-06,2024-05-06,30,Medium,1.0,0,11.58,0.0,27
On1yPasta Seasoning,4.6,198.0,2023-02-22,2023-03-24,30,High,,0,8.0,0.0,401
OrikaItalian Seasoning,4.6,95.0,2024-01-22,2024-02-21,30,High,,0,8.0,0.0,415
ZoffShahi Paneer,4.1,105.0,2023-10-04,2023-11-03,30,Medium,1.0,0,11.14,0.0,638
CatchDal Makhani,4.1,80.0,2024-06-07,2024-07-07,30,Medium,1.0,0,10.69,0.0,109
bb PopularCassia,4.1,60.0,2025-02-25,2025-03-27,30,Medium,1.0,57,11.65,0.0,644
CatchKasuri Methi4.22586,4.2,112.0,2023-06-29,2023-07-29,30,Medium,1.0,0,10.74,0.0,114
bb RoyalPav,4.0,80.0,2024-04-19,2024-05-19,30,Medium,1.0,0,11.48,0.0,716
EverestTikhalal Chilli,4.1,290.0,2022-10-12,2022-11-11,30,Medium,1.0,0,10.96,0.0,191
Bharat MasalaTurmeric,4.0,43.0,2023-07-23,2023-08-22,30,Medium,1.0,0,10.7,0.0,68
bb PopularCardamom,3.9,295.0,2023-05-02,2023-06-01,30,Medium,1.0,0,11.79,0.0,643
"KeyaMixed Herb,",4.4,109.0,2023-05-17,2023-06-16,30,Medium,1.0,0,10.08,0.0,274
Tata SampannChicken,4.2,97.0,2024-04-24,2024-05-24,30,Medium,1.0,0,11.94,0.0,558
CatchChana Masala,4.2,80.0,2023-11-29,2023-12-29,30,Medium,1.0,0,11.67,0.0,105
CatchShahi Paneer,4.1,200.0,2024-06-07,2024-07-07,30,Medium,1.0,0,10.59,0.0,121
HappyChefNoodle Masala,4.0,109.0,2023-10-20,2023-11-19,30,Medium,1.0,0,11.75,0.0,227
On1ySalad Seasoning,4.5,278.0,2024-05-19,2024-06-18,30,Medium,1.0,0,11.38,0.0,402
bb RoyalOrganic,4.0,197.0,2025-03-27,2025-04-26,30,Medium,1.0,87,10.29,0.0,713
ZoffSabji Masala,4.1,105.0,2023-07-01,2023-07-31,30,Medium,1.0,0,11.58,0.0,637
CatchGaram Masala4.11980,4.1,180.0,2023-03-27,2023-04-26,30,Medium,1.0,0,11.91,0.0,110
ZoffKasoori Methi,4.0,40.0,2022-09-26,2022-10-26,30,Medium,1.0,0,10.49,0.0,635
CatchChicken Masala4.11520,4.1,164.0,2024-10-14,2024-11-13,30,Medium,1.0,0,10.64,0.0,108
Organic TattvaOrganic,4.3,115.0,2022-11-02,2022-12-02,30,Medium,1.0,0,10.72,0.0,412
MTRWow Magic,4.0,60.0,2024-02-10,2024-03-11,30,Medium,1.0,0,10.56,0.0,312
On1yOregano Herb,4.5,198.0,2023-06-20,2023-07-20,30,Medium,1.0,0,10.4,0.0,400
CatchTurmeric Powder/Arisina,4.1,170.0,2025-04-01,2025-05-01,30,Medium,1.0,92,11.62,0.0,123
CatchMeat Masala4.1915,4.1,150.0,2023-07-23,2023-08-22,30,Medium,1.0,0,11.59,0.0,115
On1yAll-Purpose Seasoning,3.9,139.0,2024-06-06,2024-07-06,30,Medium,1.0,0,10.97,0.0,399
KeyaTacos Nachos,5.0,119.0,2024-02-15,2024-03-16,30,High,,0,8.0,0.0,277
AashirvaadSabji Masala4.227,4.2,90.0,2025-01-20,2025-02-19,30,Medium,1.0,21,11.4,3.08,27
On1yPasta Seasoning,4.6,198.0,2022-07-22,2022-08-21,30,High,,0,8.0,0.0,401
OrikaItalian Seasoning,4.6,95.0,2024-12-21,2025-01-20,30,High,,0,8.0,0.0,415
ZoffShahi Paneer,4.1,105.0,2022-12-03,2023-01-02,30,Medium,1.0,0,11.97,0.0,638
CatchDal Makhani,4.1,80.0,2023-07-05,2023-08-04,30,Medium,1.0,0,11.37,0.0,109
TASTYGRAMChaat Masala,5.0,65.0,2022-09-22,2022-10-22,30,High,,0,8.0,0.0,531
DesilalGaram Masala,5.0,36.0,2023-05-31,2023-06-30,30,High,,0,8.0,0.0,160
MTRRasam Masala,4.2,135.0,2022-08-09,2022-09-08,30,Medium,1.0,0,10.37,0.0,309
bb PopularMustard/Sasive/Rai,4.0,60.0,2025-02-28,2025-03-30,30,Medium,1.0,60,11.88,0.0,655
bb RoyalOrganic,4.0,358.0,2023-03-11,2023-04-10,30,Medium,1.0,0,11.09,0.0,713
MTRPuliogare Masala,4.2,125.0,2022-09-24,2022-10-24,30,Medium,1.0,0,10.99,0.0,308
TASTYGRAMChaat Masala,5.0,65.0,2024-08-18,2024-09-17,30,High,,0,8.0,0.0,531
DesilalGaram Masala,5.0,36.0,2024-08-18,2024-09-17,30,High,,0,8.0,0.0,160
bb RoyalOrganic,4.0,988.0,2022-08-18,2022-09-17,30,Medium,1.0,0,10.34,0.0,713
bb RoyalChilli,4.0,920.0,2025-01-27,2025-02-26,30,Medium,1.0,28,11.97,7.34,681
SHASHAKitchen King,5.0,92.0,2022-07-25,2022-08-24,30,High,,0,8.0,0.0,467
Tata SampannChhole,4.2,93.0,2023-03-09,2023-04-08,30,Medium,1.0,0,10.49,0.0,557
ChukdeChat Masala,3.8,90.0,2025-01-12,2025-02-11,30,Low,0.0,13,12.93,6.59,137
Urban FlavorzItalian,5.0,110.0,2024-04-03,2024-05-03,30,High,,0,8.0,0.0,599
KeyaPeri Peri,4.3,119.0,2024-03-02,2024-04-01,30,Medium,1.0,0,10.44,0.0,276
TASTYGRAMChai Masala,4.8,98.0,2022-09-27,2022-10-27,30,High,,0,8.0,0.0,532
ZoffGaram Masala,4.0,105.0,2024-03-27,2024-04-26,30,Medium,1.0,0,11.82,0.0,633
CatchChhole Masala,4.1,87.0,2022-11-24,2022-12-24,30,Medium,1.0,0,10.88,0.0,107
SHASHAKitchen King,5.0,92.0,2022-11-16,2022-12-16,30,High,,0,8.0,0.0,467
Mai RasoiGARAM,3.8,80.0,2024-02-11,2024-03-12,30,Low,0.0,0,14.81,0.0,322
ChukdeChat Masala,3.8,90.0,2023-04-02,2023-05-02,30,Low,0.0,0,14.68,0.0,137
Urban FlavorzItalian,5.0,110.0,2024-11-08,2024-12-08,30,High,,0,8.0,0.0,599
CatchSuper Garam,4.1,85.0,2025-02-01,2025-03-03,30,Medium,1.0,33,11.47,0.0,122
EverestMasala -,4.2,332.0,2025-02-27,2025-03-29,30,Medium,1.0,59,11.69,0.0,189
TASTYGRAMChai Masala,4.8,98.0,2023-01-04,2023-02-03,30,High,,0,8.0,0.0,532
ZoffGaram Masala,4.0,105.0,2024-02-02,2024-03-03,30,Medium,1.0,0,11.66,0.0,633
Tata SampannDal,4.3,85.0,2023-05-04,2023-06-03,30,Medium,1.0,0,10.45,0.0,562
Urban FlavorzPasta,4.7,110.0,2023-07-23,2023-08-22,30,High,,0,8.0,0.0,600
Sunrise PurePure,4.6,82.0,2023-07-08,2023-08-07,30,High,,0,8.0,0.0,524
ChukdeDahi Raita,4.5,120.0,2023-09-26,2023-10-26,30,Medium,1.0,0,11.81,0.0,138
AashirvaadChaat Masala4.520,4.5,90.0,2023-07-04,2023-08-03,30,Medium,1.0,0,10.34,0.0,14
ZoffStarter Basic,4.5,270.0,2024-05-15,2024-06-14,30,Medium,1.0,0,10.03,0.0,639
bb RoyalChilli/Mirchi,4.0,120.0,2023-02-05,2023-03-07,30,Medium,1.0,0,11.39,0.0,682
Sunrise PurePure,4.4,70.0,2024-02-01,2024-03-02,30,Medium,1.0,0,11.72,0.0,524
On1yThyme4.513 Ratings2x18,4.5,198.0,2022-12-03,2023-01-02,30,Medium,1.0,0,10.73,0.0,403
JKItalian Seasoning,4.5,130.0,2023-05-03,2023-06-02,30,Medium,1.0,0,11.11,0.0,258
bb RoyalKitchen,4.0,108.0,2024-09-18,2024-10-18,30,Medium,1.0,0,11.01,0.0,700
Urban FlavorzPasta,4.7,110.0,2023-07-14,2023-08-13,30,High,,0,8.0,0.0,600
AashirvaadKitchen King,3.9,105.0,2024-01-21,2024-02-20,30,Medium,1.0,0,10.44,0.0,18
Sunrise PurePure,4.6,82.0,2022-12-29,2023-01-28,30,High,,0,8.0,0.0,524
ChukdeDahi Raita,4.5,120.0,2025-02-02,2025-03-04,30,Medium,1.0,34,11.37,0.0,138
AashirvaadChaat Masala4.520,4.5,90.0,2024-05-24,2024-06-23,30,Medium,1.0,0,10.1,0.0,14
ZoffStarter Basic,4.5,270.0,2022-11-16,2022-12-16,30,Medium,1.0,0,10.72,0.0,639
Tata SampannPav,4.2,95.0,2023-02-09,2023-03-11,30,Medium,1.0,0,10.73,0.0,574
Sunrise PurePure,4.4,70.0,2024-04-10,2024-05-10,30,Medium,1.0,0,11.89,0.0,524
On1yThyme4.513 Ratings2x18,4.5,198.0,2023-07-23,2023-08-22,30,Medium,1.0,0,11.44,0.0,403
JKItalian Seasoning,4.5,130.0,2023-06-19,2023-07-19,30,Medium,1.0,0,10.52,0.0,258
bb RoyalChanna,4.1,74.0,2022-09-18,2022-10-18,30,Medium,1.0,0,10.86,0.0,680
EverestPowder -,4.2,100.0,2024-10-13,2024-11-12,30,Medium,1.0,0,10.05,0.0,190
CatchPav Bhaji,4.2,84.0,2024-01-18,2024-02-17,30,Medium,1.0,0,11.86,0.0,116
bb RoyalOrganic,4.1,64.0,2024-09-24,2024-10-24,30,Medium,1.0,0,10.08,0.0,713
AashirvaadShahi Garam,4.1,125.0,2022-12-05,2023-01-04,30,Medium,1.0,0,11.19,0.0,30
EverestPowder -,4.2,152.0,2024-10-10,2024-11-09,30,Medium,1.0,0,11.73,0.0,190
EasternKebab Masala,4.2,110.0,2022-10-08,2022-11-07,30,Medium,1.0,0,11.0,0.0,172
MTRMasala -,4.1,30.0,2024-07-12,2024-08-11,30,Medium,1.0,0,11.22,0.0,307
Tata SampannPaneer,4.2,104.0,2022-12-19,2023-01-18,30,Medium,1.0,0,10.63,0.0,573
bb RoyalOrganic,4.1,117.0,2022-08-16,2022-09-15,30,Medium,1.0,0,10.27,0.0,713
bb PopularCassia,4.1,60.0,2024-01-19,2024-02-18,30,Medium,1.0,0,11.7,0.0,644
EverestTikhalal Chilli,4.1,290.0,2022-11-08,2022-12-08,30,Medium,1.0,0,11.26,0.0,191
bb RoyalOrganic,4.0,197.0,2022-08-21,2022-09-20,30,Medium,1.0,0,11.96,0.0,713
CatchTurmeric Powder/Arisina,4.1,170.0,2023-10-13,2023-11-12,30,Medium,1.0,0,10.31,0.0,123
MTRRasam Masala,4.2,135.0,2023-08-02,2023-09-01,30,Medium,1.0,0,10.68,0.0,309
bb PopularMustard/Sasive/Rai,4.0,60.0,2022-08-07,2022-09-06,30,Medium,1.0,0,11.27,0.0,655
MTRPuliogare Masala,4.2,125.0,2025-02-10,2025-03-12,30,Medium,1.0,42,11.77,0.0,308
bb RoyalOrganic,4.0,988.0,2024-08-04,2024-09-03,30,Medium,1.0,0,10.67,0.0,713
bb RoyalChilli,4.0,920.0,2022-12-06,2023-01-05,30,Medium,1.0,0,11.69,0.0,681
Tata SampannChhole,4.2,93.0,2025-04-13,2025-05-13,30,Medium,1.0,104,10.31,0.0,557
KeyaPeri Peri,4.3,119.0,2023-07-16,2023-08-15,30,Medium,1.0,0,10.04,0.0,276
CatchChhole Masala,4.1,87.0,2024-03-08,2024-04-07,30,Medium,1.0,0,11.38,0.0,107
Mai RasoiGARAM,3.8,80.0,2022-08-23,2022-09-22,30,Low,0.0,0,14.75,0.0,322
CatchSuper Garam,4.1,85.0,2024-09-29,2024-10-29,30,Medium,1.0,0,10.55,0.0,122
EverestMasala -,4.2,332.0,2022-11-19,2022-12-19,30,Medium,1.0,0,11.12,0.0,189
Tasty NibblesReady,3.6,180.0,2022-12-31,2023-01-30,30,Low,0.0,0,14.63,0.0,550
Wai WaiReady,3.9,165.0,2024-01-10,2024-02-09,30,Medium,1.0,0,11.49,0.0,617
Wai WaiChicken,4.3,90.0,2023-08-21,2023-09-20,30,Medium,1.0,0,10.33,0.0,616
BritanniaTiger Krunch,4.1,150.0,2024-03-14,2024-04-13,30,Medium,1.0,0,11.76,0.0,97
TastiesJeera Cookies3.91750,3.9,100.0,2024-06-25,2024-07-25,30,Medium,1.0,0,11.15,0.0,545
TastiesCoconut Cookies3.91818,3.9,120.0,2023-03-20,2023-04-19,30,Medium,1.0,0,11.25,0.0,542
TastiesMultigrain Cookies3.9718,3.9,120.0,2025-02-05,2025-03-07,30,Medium,1.0,37,11.62,0.0,546
Wai WaiVeg,4.3,90.0,2025-04-01,2025-05-01,30,Medium,1.0,92,10.71,0.0,618
Tasty NibblesReady,3.4,225.0,2024-03-07,2024-04-06,30,Low,0.0,0,13.36,0.0,550
Kitchens Of,4.1,260.0,2023-02-21,2023-03-23,30,Medium,1.0,0,10.46,0.0,278
Tasty NibblesReady,3.6,170.0,2022-08-23,2022-09-22,30,Low,0.0,0,13.4,0.0,550
GitsReady To,3.8,135.0,2022-08-25,2022-09-24,30,Low,0.0,0,14.57,0.0,212
True ElementsDark,3.3,99.0,2024-01-12,2024-02-11,30,Low,0.0,0,13.09,0.0,595
TastiesChocochip Cookies3.9866,3.9,120.0,2023-02-09,2023-03-11,30,Medium,1.0,0,11.2,0.0,541
Tasty NibblesReady,3.3,150.0,2024-08-17,2024-09-16,30,Low,0.0,0,14.93,0.0,550
KohinoorHyderabadi Biryani,4.3,149.0,2022-11-17,2022-12-17,30,Medium,1.0,0,10.34,0.0,284
Tasty NibblesReady,3.7,150.0,2025-02-08,2025-03-10,30,Low,0.0,40,14.21,0.0,550
TastiesFruit Nuts,3.8,120.0,2024-09-30,2024-10-30,30,Low,0.0,0,12.47,0.0,543
Tasty NibblesReady,4.2,225.0,2023-06-18,2023-07-18,30,Medium,1.0,0,10.72,0.0,550
GitsReady To,4.0,135.0,2025-02-23,2025-03-25,30,Medium,1.0,55,10.44,0.0,212
GitsReady To,4.0,135.0,2023-06-21,2023-07-21,30,Medium,1.0,0,11.86,0.0,212
Tasty NibblesReady,3.4,225.0,2024-03-23,2024-04-22,30,Low,0.0,0,12.14,0.0,550
Kitchens Of,4.1,260.0,2023-11-22,2023-12-22,30,Medium,1.0,0,11.65,0.0,278
Tasty NibblesReady,3.6,170.0,2024-03-02,2024-04-01,30,Low,0.0,0,14.03,0.0,550
Tasty NibblesVegetable,3.1,125.0,2023-12-05,2024-01-04,30,Low,0.0,0,13.93,0.0,554
GitsReady To,3.8,135.0,2023-05-24,2023-06-23,30,Low,0.0,0,12.53,0.0,212
True ElementsDark,3.3,99.0,2024-06-10,2024-07-10,30,Low,0.0,0,12.91,0.0,595
TastiesChocochip Cookies3.9866,3.9,120.0,2024-08-18,2024-09-17,30,Medium,1.0,0,10.39,0.0,541
Tasty NibblesReady,3.3,150.0,2024-09-27,2024-10-27,30,Low,0.0,0,12.64,0.0,550
MTRMasala -,3.8,95.0,2022-08-19,2022-09-18,30,Low,0.0,0,13.32,0.0,307
Tasty NibblesReady,3.7,150.0,2022-08-15,2022-09-14,30,Low,0.0,0,13.03,0.0,550
TastiesFruit Nuts,3.8,120.0,2022-12-11,2023-01-10,30,Low,0.0,0,12.54,0.0,543
Tasty NibblesReady,4.2,225.0,2024-11-22,2024-12-22,30,Medium,1.0,0,11.03,0.0,550
GitsReady To,3.8,135.0,2023-02-26,2023-03-28,30,Low,0.0,0,12.88,0.0,212
GitsReady To,3.9,135.0,2024-09-23,2024-10-23,30,Medium,1.0,0,11.3,0.0,212
BritanniaTreat -,4.1,120.0,2023-05-19,2023-06-18,30,Medium,1.0,0,11.99,0.0,98
Wai WaiAtta,4.0,140.0,2023-08-04,2023-09-03,30,Medium,1.0,0,11.63,0.0,615
Tasty NibblesKerala,4.0,150.0,2024-06-17,2024-07-17,30,Medium,1.0,0,10.29,0.0,549
Tasty NibblesSambar,3.9,120.0,2025-03-11,2025-04-10,30,Medium,1.0,71,11.62,0.0,551
Kitchens Of,3.9,260.0,2023-01-26,2023-02-25,30,Medium,1.0,0,10.68,0.0,278
GitsReady To,3.9,135.0,2025-03-18,2025-04-17,30,Medium,1.0,78,11.57,0.0,212
GitsReady To,3.8,160.0,2024-07-22,2024-08-21,30,Low,0.0,0,13.17,0.0,212
MTRReady To,3.8,125.0,2023-03-30,2023-04-29,30,Low,0.0,0,12.96,0.0,310
Wai WaiAtta,3.5,140.0,2025-02-28,2025-03-30,30,Low,0.0,60,14.53,0.0,615
BritanniaTreat -,4.1,120.0,2024-04-24,2024-05-24,30,Medium,1.0,0,10.89,0.0,98
Wai WaiAtta,4.0,140.0,2023-11-18,2023-12-18,30,Medium,1.0,0,10.14,0.0,615
Tasty NibblesKerala,4.0,150.0,2024-10-29,2024-11-28,30,Medium,1.0,0,10.41,0.0,549
Tasty NibblesTomato,3.7,120.0,2022-09-27,2022-10-27,30,Low,0.0,0,13.7,0.0,552
Tasty NibblesSambar,3.9,120.0,2024-11-18,2024-12-18,30,Medium,1.0,0,10.77,0.0,551
Kitchens Of,3.9,260.0,2024-12-02,2025-01-01,30,Medium,1.0,0,10.02,0.0,278
GitsReady To,3.9,135.0,2024-09-26,2024-10-26,30,Medium,1.0,0,11.65,0.0,212
GitsReady To,3.8,160.0,2025-03-14,2025-04-13,30,Low,0.0,74,13.84,0.0,212
GitsReady To,3.6,160.0,2023-05-20,2023-06-19,30,Low,0.0,0,12.81,0.0,212
TastiesHoney &,4.0,120.0,2024-01-21,2024-02-20,30,Medium,1.0,0,11.05,0.0,544
Wai WaiAtta,3.5,140.0,2023-10-29,2023-11-28,30,Low,0.0,0,12.29,0.0,615
GitsReady To,3.4,160.0,2025-03-24,2025-04-23,30,Low,0.0,84,14.34,0.0,212
Tasty NibblesTuna,3.3,115.0,2024-11-07,2024-12-07,30,Low,0.0,0,12.23,0.0,553
GitsReady To,4.0,160.0,2022-12-25,2023-01-24,30,Medium,1.0,0,11.96,0.0,212
